date,family,method,return,fund,growth,drawdown
2021-03-09,Equity,Maximum Sharpe,0.020373467561851717,Equity - Maximum Sharpe,0.9115043264500169,-0.10186553421158007
2021-03-10,Equity,Maximum Sharpe,0.0024256322160797535,Equity - Maximum Sharpe,0.9137153007093501,-0.09968699031699202
2021-03-11,Equity,Maximum Sharpe,0.018204007617309576,Equity - Maximum Sharpe,0.9303485810035155,-0.08329768543075966
2021-03-12,Equity,Maximum Sharpe,0.009211745301103944,Equity - Maximum Sharpe,0.9389187151729634,-0.0748532571920153
2021-03-15,Equity,Maximum Sharpe,-0.0018122732400919998,Equity - Maximum Sharpe,0.9372171379108338,-0.07652987587716453
2021-03-16,Equity,Maximum Sharpe,0.0015202937510726483,Equity - Maximum Sharpe,0.9386419832689977,-0.07512593001815837
2021-03-17,Equity,Maximum Sharpe,-1.2582912587185205e-05,Equity - Maximum Sharpe,0.9386301724189716,-0.07513756762773516
2021-03-18,Equity,Maximum Sharpe,-0.01533561100400113,Equity - Maximum Sharpe,0.9242357052181357,-0.08932089812281052
2021-03-19,Equity,Maximum Sharpe,-0.0035190338856429942,Equity - Maximum Sharpe,0.9209832884531519,-0.09252560874126337
2021-03-22,Equity,Maximum Sharpe,0.011299759224641399,Equity - Maximum Sharpe,0.9313901778625909,-0.08227136661751167
2021-03-23,Equity,Maximum Sharpe,-0.011052513781880026,Equity - Maximum Sharpe,0.921095975085457,-0.09241457498599737
2021-03-24,Equity,Maximum Sharpe,-0.008389571861480658,Equity - Maximum Sharpe,0.9133683742111569,-0.10002882812958491
2021-03-25,Equity,Maximum Sharpe,0.0064124003229734244,Equity - Maximum Sharpe,0.9192252578689424,-0.09425785269641618
2021-03-26,Equity,Maximum Sharpe,0.025369037379669616,Equity - Maximum Sharpe,0.942545117796156,-0.07128004630512941
2021-03-29,Equity,Maximum Sharpe,0.004996083475847925,Equity - Maximum Sharpe,0.9472541518844186,-0.06664008389078402
2021-03-30,Equity,Maximum Sharpe,0.0031621230220263137,Equity - Maximum Sharpe,0.9502494860458023,-0.0636886850122187
2021-03-31,Equity,Maximum Sharpe,0.006180877950069398,Equity - Maximum Sharpe,0.9561228621411676,-0.057901459051010185
2021-04-01,Equity,Maximum Sharpe,0.013783412047077432,Equity - Maximum Sharpe,0.9693014975176903,-0.04491612667215972
2021-04-05,Equity,Maximum Sharpe,0.0027149558563284576,Equity - Maximum Sharpe,0.9719331082949239,-0.04232311611698358
2021-04-06,Equity,Maximum Sharpe,-0.00021018383739362326,Equity - Maximum Sharpe,0.9717288236645326,-0.04252440431942117
2021-04-07,Equity,Maximum Sharpe,-0.0030825143282595625,Equity - Maximum Sharpe,0.9687334556424039,-0.04547583656206544
2021-04-08,Equity,Maximum Sharpe,0.002416559706950318,Equity - Maximum Sharpe,0.971074457878084,-0.04316917192939085
2021-04-09,Equity,Maximum Sharpe,0.005694686509254707,Equity - Maximum Sharpe,0.9766044224928441,-0.037720320321138257
2021-04-12,Equity,Maximum Sharpe,0.00292078978170965,Equity - Maximum Sharpe,0.9794568787108336,-0.03490970366558532
2021-04-13,Equity,Maximum Sharpe,-0.003324056734594502,Equity - Maximum Sharpe,0.97620110847691,-0.03811771856460755
2021-04-14,Equity,Maximum Sharpe,0.0003788604881977168,Equity - Maximum Sharpe,0.9765709525054468,-0.03775329937387417
2021-04-15,Equity,Maximum Sharpe,0.008451706246488153,Equity - Maximum Sharpe,0.984824643324876,-0.029620672923529656
2021-04-16,Equity,Maximum Sharpe,-0.0013843684165508287,Equity - Maximum Sharpe,0.983461283192816,-0.03096403541600823
2021-04-19,Equity,Maximum Sharpe,-0.0017736759341787742,Equity - Maximum Sharpe,0.9817169415826204,-0.032682791185744575
2021-04-20,Equity,Maximum Sharpe,-0.011055072847962484,Equity - Maximum Sharpe,0.9708639892773455,-0.043376553396274
2021-04-21,Equity,Maximum Sharpe,0.010288525559827236,Equity - Maximum Sharpe,0.9808527482461413,-0.03353430861476148
2021-04-22,Equity,Maximum Sharpe,-0.011591306811292026,Equity - Maximum Sharpe,0.9694833831045213,-0.04473690896619531
2021-04-23,Equity,Maximum Sharpe,0.010130495928819337,Equity - Maximum Sharpe,0.9793047305701197,-0.03505962011152597
2021-04-26,Equity,Maximum Sharpe,0.005697160198434866,Equity - Maximum Sharpe,0.9848839865032627,-0.029562200185362708
2021-04-27,Equity,Maximum Sharpe,0.007899805204851505,Equity - Maximum Sharpe,0.9926643781460162,-0.021895930603402336
2021-04-28,Equity,Maximum Sharpe,0.004840638635462677,Equity - Maximum Sharpe,0.9974695076869173,-0.017161282255577892
2021-04-29,Equity,Maximum Sharpe,0.008665317944925486,Equity - Maximum Sharpe,1.0061128981113927,-0.008644672277739684
2021-04-30,Equity,Maximum Sharpe,-0.005937238432036776,Equity - Maximum Sharpe,1.0001393659457578,-0.014530585229296733
2021-05-03,Equity,Maximum Sharpe,0.009797931760712267,Equity - Maximum Sharpe,1.0099386632044962,-0.004875023151104441
2021-05-04,Equity,Maximum Sharpe,0.0023119594965770787,Equity - Maximum Sharpe,1.012273600487852,-0.002574334510597742
2021-05-05,Equity,Maximum Sharpe,0.00527529023468057,Equity - Maximum Sharpe,1.0176136375273306,0.0
2021-05-06,Equity,Maximum Sharpe,0.0051836743621385475,Equity - Maximum Sharpe,1.0228886152507435,0.0
2021-05-07,Equity,Maximum Sharpe,0.009778709330819285,Equity - Maximum Sharpe,1.0328911456970846,0.0
2021-05-10,Equity,Maximum Sharpe,-0.004249394074571788,Equity - Maximum Sharpe,1.0285019841828817,-0.004249394074571811
2021-05-11,Equity,Maximum Sharpe,-0.010248561096532174,Equity - Maximum Sharpe,1.017961318760079,-0.014454404996307457
2021-05-12,Equity,Maximum Sharpe,-0.015192630963596358,Equity - Maximum Sharpe,1.0024958081089412,-0.029427435518996514
2021-05-13,Equity,Maximum Sharpe,0.012483275692654061,Equity - Maximum Sharpe,1.015010239662295,-0.017311510616853987
2021-05-14,Equity,Maximum Sharpe,0.01056147070982059,Equity - Maximum Sharpe,1.0257302405786564,-0.0069328749193560135
2021-05-17,Equity,Maximum Sharpe,0.005700166993186786,Equity - Maximum Sharpe,1.0315770742399164,-0.0012722264709524866
2021-05-18,Equity,Maximum Sharpe,-0.008665117800345568,Equity - Maximum Sharpe,1.0226383373714916,-0.009926320279058598
2021-05-19,Equity,Maximum Sharpe,0.003320055341285858,Equity - Maximum Sharpe,1.0260335532456855,-0.006639220870434559
2021-05-20,Equity,Maximum Sharpe,0.008463661088391432,Equity - Maximum Sharpe,1.034717553505675,0.0
2021-05-21,Equity,Maximum Sharpe,0.0017872438193509087,Equity - Maximum Sharpe,1.0365668460579518,0.0
2021-05-24,Equity,Maximum Sharpe,0.008804189347318142,Equity - Maximum Sharpe,1.0456929768417984,0.0
2021-05-25,Equity,Maximum Sharpe,-0.005483595842022581,Equity - Maximum Sharpe,1.0399588191819564,-0.005483595842022626
2021-05-26,Equity,Maximum Sharpe,0.004747393147954769,Equity - Maximum Sharpe,1.0448959125542958,-0.0007622354793945796
2021-05-27,Equity,Maximum Sharpe,0.00025890237191895037,Equity - Maximum Sharpe,1.0451664385844646,-0.0005035304520492057
2021-05-28,Equity,Maximum Sharpe,0.007681802007068939,Equity - Maximum Sharpe,1.053195200230104,0.0
2021-06-01,Equity,Maximum Sharpe,0.0014085163958671035,Equity - Maximum Sharpe,1.0546786429376764,0.0
2021-06-02,Equity,Maximum Sharpe,-0.005468336219743094,Equity - Maximum Sharpe,1.0489113055143109,-0.005468336219743075
2021-06-03,Equity,Maximum Sharpe,0.0046245008190630085,Equity - Maximum Sharpe,1.0537619967057863,-0.000869123726007115
2021-06-04,Equity,Maximum Sharpe,0.006563491185810318,Equity - Maximum Sharpe,1.0606783542831066,0.0
2021-06-07,Equity,Maximum Sharpe,-0.0005257492926687797,Equity - Maximum Sharpe,1.060120703388593,-0.0005257492926689089
2021-06-08,Equity,Maximum Sharpe,9.932635993508548e-05,Equity - Maximum Sharpe,1.0602260013191527,-0.00042647515349714116
2021-06-09,Equity,Maximum Sharpe,-0.015096469952359972,Equity - Maximum Sharpe,1.0442203313475273,-0.015516506836516841
2021-06-10,Equity,Maximum Sharpe,-0.003072849588531966,Equity - Maximum Sharpe,1.0410115993320095,-0.018541676533400664
2021-06-11,Equity,Maximum Sharpe,0.0010345563862760169,Equity - Maximum Sharpe,1.0420885845302856,-0.01752630255699472
2021-06-14,Equity,Maximum Sharpe,-0.00781342851018705,Equity - Maximum Sharpe,1.0339462998737763,-0.02520279055510477
2021-06-15,Equity,Maximum Sharpe,-0.005934339777026091,Equity - Maximum Sharpe,1.0278105112191265,-0.03098756840964756
2021-06-16,Equity,Maximum Sharpe,-0.009923033712289482,Equity - Maximum Sharpe,1.0176115128664536,-0.040603111435946304
2021-06-17,Equity,Maximum Sharpe,-0.012614445873658973,Equity - Maximum Sharpe,1.0047749075169874,-0.052705371558094405
2021-06-18,Equity,Maximum Sharpe,-0.006748073835310965,Equity - Maximum Sharpe,0.9979946122531951,-0.059097785654613766
2021-06-21,Equity,Maximum Sharpe,0.020206967001580884,Equity - Maximum Sharpe,1.018161056450751,-0.040085005657622075
2021-06-22,Equity,Maximum Sharpe,0.00200926534324637,Equity - Maximum Sharpe,1.0202068121753207,-0.03815628172702734
2021-06-23,Equity,Maximum Sharpe,-0.000911123464131222,Equity - Maximum Sharpe,1.0192772778104813,-0.03903264010757301
2021-06-24,Equity,Maximum Sharpe,0.010561675015824178,Equity - Maximum Sharpe,1.0300425531697295,-0.02888321515157477
2021-06-25,Equity,Maximum Sharpe,-0.00033868686887413924,Equity - Maximum Sharpe,1.0296936912825894,-0.029212119654746127
2021-06-28,Equity,Maximum Sharpe,0.0016678374178346108,Equity - Maximum Sharpe,1.0314110529498188,-0.027593003303125863
2021-06-29,Equity,Maximum Sharpe,0.006281555088039392,Equity - Maximum Sharpe,1.0378899182973358,-0.0214847751853795
2021-06-30,Equity,Maximum Sharpe,0.003281531253986996,Equity - Maximum Sharpe,1.0412957865024264,-0.01827374689264838
2021-07-01,Equity,Maximum Sharpe,0.004652467298600742,Equity - Maximum Sharpe,1.0461403810972998,-0.013706297603888418
2021-07-02,Equity,Maximum Sharpe,0.004345316404599255,Equity - Maximum Sharpe,1.0506861920567956,-0.009420539399113692
2021-07-06,Equity,Maximum Sharpe,-0.0032873123681539983,Equity - Maximum Sharpe,1.0472322583425986,-0.012676883511586357
2021-07-07,Equity,Maximum Sharpe,0.0016104775475322946,Equity - Maximum Sharpe,1.0489188023817109,-0.011086821800322166
2021-07-08,Equity,Maximum Sharpe,-0.011011810365986446,Equity - Maximum Sharpe,1.037368307440566,-0.02197654618708189
2021-07-09,Equity,Maximum Sharpe,0.017763404731905887,Equity - Maximum Sharpe,1.055795500541685,-0.004603519739706408
2021-07-12,Equity,Maximum Sharpe,0.008457868565227795,Equity - Maximum Sharpe,1.0647252801170255,0.0
2021-07-13,Equity,Maximum Sharpe,-0.011313927713150778,Equity - Maximum Sharpe,1.0526790552634173,-0.011313927713150762
2021-07-14,Equity,Maximum Sharpe,-0.0014809937423221622,Equity - Maximum Sharpe,1.0511200441698987,-0.01277816559932854
2021-07-15,Equity,Maximum Sharpe,-0.003931858180926733,Equity - Maximum Sharpe,1.046987189225093,-0.016659781845306476
2021-07-16,Equity,Maximum Sharpe,-0.014120841354134219,Equity - Maximum Sharpe,1.0322028492262345,-0.03054537306300875
2021-07-19,Equity,Maximum Sharpe,-0.012330585279132665,Equity - Maximum Sharpe,1.0194751839684868,-0.04249931601470491
2021-07-20,Equity,Maximum Sharpe,0.014918499835339175,Equity - Maximum Sharpe,1.034684224332653,-0.028214842218333147
2021-07-21,Equity,Maximum Sharpe,0.009822015737269887,Equity - Maximum Sharpe,1.0448469090671533,-0.01866995310535635
2021-07-22,Equity,Maximum Sharpe,0.0018068938010593056,Equity - Maximum Sharpe,1.0467348364702027,-0.01689679392682908
2021-07-23,Equity,Maximum Sharpe,0.007078266257353514,Equity - Maximum Sharpe,1.054143904343586,-0.009938127675785502
2021-07-26,Equity,Maximum Sharpe,0.0024000618210681603,Equity - Maximum Sharpe,1.056673914882313,-0.007561917975524746
2021-07-27,Equity,Maximum Sharpe,-0.006129439090430781,Equity - Maximum Sharpe,1.0501970964825948,-0.013645006750317656
2021-07-28,Equity,Maximum Sharpe,0.003417507746358984,Equity - Maximum Sharpe,1.0537861531950279,-0.010274130920226887
2021-07-29,Equity,Maximum Sharpe,0.009163997184534128,Equity - Maximum Sharpe,1.063443046536008,-0.0012042858425194147
2021-07-30,Equity,Maximum Sharpe,-0.0020096294912614193,Equity - Maximum Sharpe,1.0613059200274124,-0.0032114951654357293
2021-08-02,Equity,Maximum Sharpe,-0.000659676300589092,Equity - Maximum Sharpe,1.0606058016642954,-0.003869052918774818
2021-08-03,Equity,Maximum Sharpe,0.009852539910148094,Equity - Maximum Sharpe,1.0710554626541275,0.0
2021-08-04,Equity,Maximum Sharpe,-0.0031356052900717276,Equity - Maximum Sharpe,1.0676970554794691,-0.003135605290071619
2021-08-05,Equity,Maximum Sharpe,0.005120790423136269,Equity - Maximum Sharpe,1.0731645083359793,0.0
2021-08-06,Equity,Maximum Sharpe,0.003347581379157682,Equity - Maximum Sharpe,1.0767570138608578,0.0
2021-08-09,Equity,Maximum Sharpe,0.006070495178707104,Equity - Maximum Sharpe,1.0832934621221393,0.0
2021-08-10,Equity,Maximum Sharpe,0.0164503632176751,Equity - Maximum Sharpe,1.1011140330453812,0.0
2021-08-11,Equity,Maximum Sharpe,0.006774625798304761,Equity - Maximum Sharpe,1.1085736685805259,0.0
2021-08-12,Equity,Maximum Sharpe,0.006557453991778618,Equity - Maximum Sharpe,1.1158430894087399,0.0
2021-08-13,Equity,Maximum Sharpe,0.00089135935973135,Equity - Maximum Sharpe,1.1168377065904758,0.0
2021-08-16,Equity,Maximum Sharpe,-0.00017572987461401274,Equity - Maximum Sharpe,1.1166414448403323,-0.0001757298746141167
2021-08-17,Equity,Maximum Sharpe,-0.010424911054331864,Equity - Maximum Sharpe,1.1050005570982913,-0.010598808960633477
2021-08-18,Equity,Maximum Sharpe,-0.0052910597180209655,Equity - Maximum Sharpe,1.0991539331622378,-0.015833789747503824
2021-08-19,Equity,Maximum Sharpe,-0.004681408187875453,Equity - Maximum Sharpe,1.0940083449397966,-0.0204410735024102
2021-08-20,Equity,Maximum Sharpe,0.008646428756173224,Equity - Maximum Sharpe,1.1034676101529775,-0.011971387031975311
2021-08-23,Equity,Maximum Sharpe,0.010278942834306954,Equity - Maximum Sharpe,1.1148100906372491,-0.0018154974006174829
2021-08-24,Equity,Maximum Sharpe,0.0046216042775835105,Equity - Maximum Sharpe,1.1199623017208316,0.0
2021-08-25,Equity,Maximum Sharpe,-0.000345448088152536,Equity - Maximum Sharpe,1.1195754128848991,-0.00034544808815251127
2021-08-26,Equity,Maximum Sharpe,-0.007363079963854517,Equity - Maximum Sharpe,1.111331889594262,-0.007705984490110729
2021-08-27,Equity,Maximum Sharpe,0.011159789716987903,Equity - Maximum Sharpe,1.123734119787917,0.0
2021-08-30,Equity,Maximum Sharpe,0.0021836528038598575,Equity - Maximum Sharpe,1.126187964949385,0.0
2021-08-31,Equity,Maximum Sharpe,-0.004289167947538779,Equity - Maximum Sharpe,1.1213575556272202,-0.004289167947538641
2021-09-01,Equity,Maximum Sharpe,0.00254315956096054,Equity - Maximum Sharpe,1.124209346816069,-0.0017569164250523794
2021-09-02,Equity,Maximum Sharpe,0.0023070569151751345,Equity - Maximum Sharpe,1.1268029617637454,0.0
2021-09-03,Equity,Maximum Sharpe,-0.003448410494214643,Equity - Maximum Sharpe,1.1229172826054872,-0.0034484104942146265
2021-09-07,Equity,Maximum Sharpe,-0.009250615019838525,Equity - Maximum Sharpe,1.1125296071249806,-0.012667125596140805
2021-09-08,Equity,Maximum Sharpe,-0.0023372235225514884,Equity - Maximum Sharpe,1.1099293767576732,-0.014974743214785757
2021-09-09,Equity,Maximum Sharpe,-0.00621077244640977,Equity - Maximum Sharpe,1.1030358579670458,-0.02109251093864517
2021-09-10,Equity,Maximum Sharpe,-0.0034820887828530323,Equity - Maximum Sharpe,1.099194989178934,-0.024501153725756564
2021-09-13,Equity,Maximum Sharpe,-0.0030982162092676978,Equity - Maximum Sharpe,1.0957894454463142,-0.027523460063405225
2021-09-14,Equity,Maximum Sharpe,-0.011384849762369226,Equity - Maximum Sharpe,1.083314047238718,-0.03859495936801216
2021-09-15,Equity,Maximum Sharpe,0.006162369852967352,Equity - Maximum Sharpe,1.0899898290647179,-0.03267042592913072
2021-09-16,Equity,Maximum Sharpe,-0.005691605166751001,Equity - Maximum Sharpe,1.083786037321907,-0.03817608393086358
2021-09-17,Equity,Maximum Sharpe,-0.01748822737583148,Equity - Maximum Sharpe,1.06483254067447,-0.05499667927059326
2021-09-20,Equity,Maximum Sharpe,-0.019439858238900636,Equity - Maximum Sharpe,1.04413234703559,-0.07336740986086321
2021-09-21,Equity,Maximum Sharpe,-0.0037530948469295744,Equity - Maximum Sharpe,1.0402136193044185,-0.07684514985991131
2021-09-22,Equity,Maximum Sharpe,0.008326250867874516,Equity - Maximum Sharpe,1.0488746988549267,-0.06915873098774994
2021-09-23,Equity,Maximum Sharpe,0.008389142027558338,Equity - Maximum Sharpe,1.0576738576727331,-0.06134977137689346
2021-09-24,Equity,Maximum Sharpe,-0.006886261859388995,Equity - Maximum Sharpe,1.0503904385269685,-0.0678135626455677
2021-09-27,Equity,Maximum Sharpe,-0.001901265551197873,Equity - Maximum Sharpe,1.0483933673708896,-0.0695858966062034
2021-09-28,Equity,Maximum Sharpe,-0.01099478098080853,Equity - Maximum Sharpe,1.0368665119149143,-0.07981559589447362
2021-09-29,Equity,Maximum Sharpe,-0.0004979007234070828,Equity - Maximum Sharpe,1.0363502553285553,-0.0802737563749456
2021-09-30,Equity,Maximum Sharpe,-0.013059230918377287,Equity - Maximum Sharpe,1.0228163180319005,-0.0922846737721369
2021-10-01,Equity,Maximum Sharpe,0.005089642806047495,Equity - Maximum Sharpe,1.0280220877468795,-0.08766472699206218
2021-10-04,Equity,Maximum Sharpe,-0.008838989346399961,Equity - Maximum Sharpe,1.018935411465421,-0.09572884875052434
2021-10-05,Equity,Maximum Sharpe,0.009450563315575852,Equity - Maximum Sharpe,1.0285649250859574,-0.08718297698119237
2021-10-06,Equity,Maximum Sharpe,0.004348245854139375,Equity - Maximum Sharpe,1.0330373782571756,-0.08321382414526302
2021-10-07,Equity,Maximum Sharpe,0.0066950442159385525,Equity - Maximum Sharpe,1.0399536091813246,-0.07707590016135435
2021-10-08,Equity,Maximum Sharpe,-0.0017113400649782556,Equity - Maximum Sharpe,1.0381738949042139,-0.07865533715034223
2021-10-11,Equity,Maximum Sharpe,-0.005793072249680516,Equity - Maximum Sharpe,1.0321596785233016,-0.08399275334908773
2021-10-12,Equity,Maximum Sharpe,0.0075674270812852735,Equity - Maximum Sharpe,1.0399704716267695,-0.07706093530412805
2021-10-13,Equity,Maximum Sharpe,0.006903380951847228,Equity - Maximum Sharpe,1.0471497839710813,-0.07068953534519096
2021-10-14,Equity,Maximum Sharpe,0.01800614748883917,Equity - Maximum Sharpe,1.0660049174241706,-0.05395623405569483
2021-10-15,Equity,Maximum Sharpe,0.001282586799495283,Equity - Maximum Sharpe,1.0673721612594558,-0.05274285080974994
2021-10-18,Equity,Maximum Sharpe,0.005378106036877188,Equity - Maximum Sharpe,1.07311260192352,-0.047648401417214714
2021-10-19,Equity,Maximum Sharpe,0.0030435886665257823,Equity - Maximum Sharpe,1.0763787152766404,-0.04474983488522044
2021-10-20,Equity,Maximum Sharpe,0.004093611846031071,Equity - Maximum Sharpe,1.0807849919363126,-0.04083941149338344
2021-10-21,Equity,Maximum Sharpe,-0.000640711561011986,Equity - Maximum Sharpe,1.0800925204970109,-0.04145395677130659
2021-10-22,Equity,Maximum Sharpe,0.009685840128360462,Equity - Maximum Sharpe,1.0905541239743828,-0.03216963304092102
2021-10-25,Equity,Maximum Sharpe,0.010774416268745892,Equity - Maximum Sharpe,1.1023042080696803,-0.021741825789770797
2021-10-26,Equity,Maximum Sharpe,0.014548331339142118,Equity - Maximum Sharpe,1.1183408949252087,-0.007509801736136135
2021-10-27,Equity,Maximum Sharpe,-0.017082724903512644,Equity - Maximum Sharpe,1.0992365850688532,-0.02446423876251036
2021-10-28,Equity,Maximum Sharpe,0.01663485381703985,Equity - Maximum Sharpe,1.1175222249718155,-0.008236343981030236
2021-10-29,Equity,Maximum Sharpe,0.0037015911681528794,Equity - Maximum Sharpe,1.1216588353699857,-0.004565240391015468
2021-11-01,Equity,Maximum Sharpe,0.0044159709206411995,Equity - Maximum Sharpe,1.1266120481698598,-0.00016942943918674125
2021-11-02,Equity,Maximum Sharpe,0.009907646032284112,Equity - Maximum Sharpe,1.1377741215588335,0.0
2021-11-03,Equity,Maximum Sharpe,-0.0029264333509419252,Equity - Maximum Sharpe,1.134444501423665,-0.0029264333509420037
2021-11-04,Equity,Maximum Sharpe,0.006220279865938309,Equity - Maximum Sharpe,1.141501063714895,0.0
2021-11-05,Equity,Maximum Sharpe,-0.01598413489683688,Equity - Maximum Sharpe,1.1232551567275932,-0.01598413489683692
2021-11-08,Equity,Maximum Sharpe,0.01094261868084078,Equity - Maximum Sharpe,1.1355465095889514,-0.005216424509115303
2021-11-09,Equity,Maximum Sharpe,-0.003321676234013559,Equity - Maximum Sharpe,1.1317745917354327,-0.008520773469810505
2021-11-10,Equity,Maximum Sharpe,-0.006221371335718305,Equity - Maximum Sharpe,1.1247334017319155,-0.01468913390970561
2021-11-11,Equity,Maximum Sharpe,0.007229098622714189,Equity - Maximum Sharpe,1.1328642104172963,-0.007566224484706896
2021-11-12,Equity,Maximum Sharpe,0.00334692228687943,Equity - Maximum Sharpe,1.13665581889115,-0.004244625763182963
2021-11-15,Equity,Maximum Sharpe,0.0018107901869239378,Equity - Maximum Sharpe,1.1387140640939082,-0.0024415217029380987
2021-11-16,Equity,Maximum Sharpe,-0.0019495370019605481,Equity - Maximum Sharpe,1.1364940988913041,-0.0043862988679977954
2021-11-17,Equity,Maximum Sharpe,-0.00896414292612445,Equity - Maximum Sharpe,1.1263064033541454,-0.013311122384152774
2021-11-18,Equity,Maximum Sharpe,0.009402831278996052,Equity - Maximum Sharpe,1.1368968724333373,-0.004033453343069038
2021-11-19,Equity,Maximum Sharpe,-0.006753409147847949,Equity - Maximum Sharpe,1.1292189426948862,-0.010759622930212598
2021-11-22,Equity,Maximum Sharpe,0.0029769251001110168,Equity - Maximum Sharpe,1.1325805429089155,-0.007814728421670192
2021-11-23,Equity,Maximum Sharpe,0.011073110264142353,Equity - Maximum Sharpe,1.1451217321435683,0.0
2021-11-24,Equity,Maximum Sharpe,0.004622688888070457,Equity - Maximum Sharpe,1.1504152736502364,0.0
2021-11-26,Equity,Maximum Sharpe,-0.027461709086368413,Equity - Maximum Sharpe,1.1188229040767386,-0.02746170908636858
2021-11-29,Equity,Maximum Sharpe,0.013584187407712155,Equity - Maximum Sharpe,1.1340212040817577,-0.014250566681421772
2021-11-30,Equity,Maximum Sharpe,-0.01676298240803534,Equity - Maximum Sharpe,1.1150116265873962,-0.030774667090871843
2021-12-01,Equity,Maximum Sharpe,-0.008108024950952187,Equity - Maximum Sharpe,1.1059710844984239,-0.038633170273193906
2021-12-02,Equity,Maximum Sharpe,0.024472728103530076,Equity - Maximum Sharpe,1.1330372141397203,-0.01510590124153699
2021-12-03,Equity,Maximum Sharpe,-0.007186381083700679,Equity - Maximum Sharpe,1.1248947769368975,-0.022183725562303303
2021-12-06,Equity,Maximum Sharpe,0.006901920507666768,Equity - Maximum Sharpe,1.1326587112668056,-0.015434915365031388
2021-12-07,Equity,Maximum Sharpe,0.022255704050750343,Equity - Maximum Sharpe,1.1578668283352638,0.0
2021-12-08,Equity,Maximum Sharpe,-0.0027025871942486126,Equity - Maximum Sharpe,1.1547375922723595,-0.0027025871942487623
2021-12-09,Equity,Maximum Sharpe,-0.007786716548216262,Equity - Maximum Sharpe,1.1457459779537649,-0.010468259462036555
2021-12-10,Equity,Maximum Sharpe,0.004591144845308849,Equity - Maximum Sharpe,1.1510062636944807,-0.005925175912196212
2021-12-13,Equity,Maximum Sharpe,-0.005743682006487729,Equity - Maximum Sharpe,1.144395249728344,-0.01163482559241169
2021-12-14,Equity,Maximum Sharpe,0.0007412687675051365,Equity - Maximum Sharpe,1.145243554184649,-0.010902181357733465
2021-12-15,Equity,Maximum Sharpe,0.016638166275172,Equity - Maximum Sharpe,1.1642983068647421,0.0
2021-12-16,Equity,Maximum Sharpe,0.0018599436412067337,Equity - Maximum Sharpe,1.166463836097063,0.0
2021-12-17,Equity,Maximum Sharpe,-0.014243792291810638,Equity - Maximum Sharpe,1.1498489674997878,-0.014243792291810609
2021-12-20,Equity,Maximum Sharpe,-0.0062665408656977905,Equity - Maximum Sharpe,1.14264339195557,-0.020421073851029092
2021-12-21,Equity,Maximum Sharpe,0.00810597829986053,Equity - Maximum Sharpe,1.151905634495241,-0.012480628332664834
2021-12-22,Equity,Maximum Sharpe,0.009453056131186216,Equity - Maximum Sharpe,1.1627946631159543,-0.0031455522816596915
2021-12-23,Equity,Maximum Sharpe,0.00017485164408542677,Equity - Maximum Sharpe,1.1629979796745338,-0.0029712506425623175
2021-12-27,Equity,Maximum Sharpe,0.019634387564821113,Equity - Maximum Sharpe,1.1858327327445675,0.0
2021-12-28,Equity,Maximum Sharpe,-0.0029328858916395965,Equity - Maximum Sharpe,1.1823548206528565,-0.002932885891639647
2021-12-29,Equity,Maximum Sharpe,0.002292576540112547,Equity - Maximum Sharpe,1.1850654595767742,-0.000647033216917059
2021-12-30,Equity,Maximum Sharpe,-0.0035633775656079844,Equity - Maximum Sharpe,1.1808426239043415,-0.004208105158875597
2021-12-31,Equity,Maximum Sharpe,-0.000407403757150628,Equity - Maximum Sharpe,1.1803615441827593,-0.004613794518174008
2022-01-03,Equity,Maximum Sharpe,0.0007344151041976054,Equity - Maximum Sharpe,1.1812284195292213,-0.003882767854358038
2022-01-04,Equity,Maximum Sharpe,-0.0012940817165698754,Equity - Maximum Sharpe,1.1796998134284158,-0.00517182495203794
2022-01-05,Equity,Maximum Sharpe,-0.008061794476968738,Equity - Maximum Sharpe,1.1701893159880374,-0.013191925239172564
2022-01-06,Equity,Maximum Sharpe,9.980773611203519e-05,Equity - Maximum Sharpe,1.1703061099344887,-0.01309343415925357
2022-01-07,Equity,Maximum Sharpe,-0.012795327049457073,Equity - Maximum Sharpe,1.155331660509899,-0.02572122643644248
2022-01-10,Equity,Maximum Sharpe,0.0018895120175537606,Equity - Maximum Sharpe,1.1575146735666928,-0.023880314985346707
2022-01-11,Equity,Maximum Sharpe,0.006894309630503501,Equity - Maximum Sharpe,1.1654949381281126,-0.01715064364042629
2022-01-12,Equity,Maximum Sharpe,0.0070477461400857465,Equity - Maximum Sharpe,1.1737090505795944,-0.010223770882857308
2022-01-13,Equity,Maximum Sharpe,-0.012676121617632718,Equity - Maximum Sharpe,1.1588309719107313,-0.02277029473738812
2022-01-14,Equity,Maximum Sharpe,-0.0001514695339109623,Equity - Maximum Sharpe,1.1586554443235344,-0.02291831526536814
2022-01-18,Equity,Maximum Sharpe,-0.010823863605338702,Equity - Maximum Sharpe,1.1461143158285934,-0.033494114152210375
2022-01-19,Equity,Maximum Sharpe,-0.010320101213790525,Equity - Maximum Sharpe,1.1342863000866679,-0.04346855271788397
2022-01-20,Equity,Maximum Sharpe,-0.015317058652388655,Equity - Maximum Sharpe,1.1169123702996395,-0.05811980099875824
2022-01-21,Equity,Maximum Sharpe,-0.010505248076451746,Equity - Maximum Sharpe,1.105178928769984,-0.06801448614756411
